Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769057914,200,,Aggregated,195.100000,0.000000,11,17,22,27,43,61,93,120,250,330,360,29789,0,11,19.2471315023649,2.9043749964330345,362.08500000066124,5085.095840746584
1769057915,200,,Aggregated,196.400000,0.000000,11,17,22,27,43,61,92,120,250,330,360,29996,0,11,19.234003418154188,2.9043749964330345,362.08500000066124,5085.10781437525
1769057916,200,,Aggregated,194.500000,0.000000,11,17,23,27,44,63,97,130,250,310,360,30201,0,11,19.680552915794177,2.9043749964330345,362.08500000066124,5085.106784543558
1769057917,200,,Aggregated,194.500000,0.000000,11,17,23,27,43,63,97,130,250,310,360,30408,0,11,19.652070695032723,2.9043749964330345,362.08500000066124,5085.1144106814
1769057918,200,,Aggregated,191.000000,0.000000,11,17,23,27,43,63,96,130,250,310,360,30616,0,11,19.65640718599885,2.9043749964330345,362.08500000066124,5085.111575646721
1769057919,200,,Aggregated,193.700000,0.000000,11,17,23,27,44,63,96,130,250,310,360,30802,0,11,19.666435921025563,2.9043749964330345,362.08500000066124,5085.107265761963
1769057921,200,,Aggregated,193.500000,0.000000,11,17,23,27,44,63,97,130,250,310,360,31013,0,11,19.71232694835784,2.9043749964330345,362.08500000066124,5085.104665785316
1769057922,200,,Aggregated,192.900000,0.000000,11,17,23,27,44,63,97,130,250,310,360,31211,0,11,19.70558979953366,2.9043749964330345,362.08500000066124,5085.113517670052
1769057923,200,,Aggregated,193.700000,0.000000,11,17,23,27,45,65,99,130,250,310,360,31416,0,11,19.94452478762644,2.9043749964330345,362.08500000066124,5085.10415075121
1769057924,200,,Aggregated,193.600000,0.000000,11,17,23,27,44,65,99,130,250,310,360,31630,0,11,19.89709531651689,2.9043749964330345,362.08500000066124,5085.105374644325
1769057925,200,,Aggregated,193.100000,0.000000,11,17,23,27,45,65,99,130,250,310,360,31828,0,11,19.91432542319159,2.9043749964330345,362.08500000066124,5085.089952243307
1769057926,200,,Aggregated,196.400000,0.000000,11,17,23,27,45,65,99,130,250,310,360,32035,0,11,19.923014617864276,2.9043749964330345,362.08500000066124,5085.092648665522
