Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/connectors/status/a4712d6c-2938-449c-8d4c-e74f5cc94a56/,1,0,9.70300001790747,9.70300001790747,9.70300001790747,9.70300001790747,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/a47b6ad0-b00b-4076-9f75-da2c7a1468bb/,1,0,9.9981669918634,9.9981669918634,9.9981669918634,9.9981669918634,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/a4e04680-7926-43ce-84c2-debc9e622d9d/,1,0,7.091832987498492,7.091832987498492,7.091832987498492,7.091832987498492,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/a4e134fa-fd10-4c85-ad29-9284dc95a806/,1,0,8.725333027541637,8.725333027541637,8.725333027541637,8.725333027541637,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/a5818f00-84e8-4eb5-9e3b-4cb6a4667903/,1,0,8.408707974012941,8.408707974012941,8.408707974012941,8.408707974012941,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/a59f7702-f21d-46cf-b906-3e2075d5278d/,1,0,4.009708005469292,4.009708005469292,4.009708005469292,4.009708005469292,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/a5ad932e-ac94-4b7a-bf49-19cc28063ba8/,1,0,4.664709005737677,4.664709005737677,4.664709005737677,4.664709005737677,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/a5f2ad51-4132-466c-9e80-e46d47aaf878/,1,0,5.723708018194884,5.723708018194884,5.723708018194884,5.723708018194884,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/a6768bb1-405b-45fd-8db0-22a275d2fddc/,1,0,19.26112498040311,19.26112498040311,19.26112498040311,19.26112498040311,5178.0,0.0033709517814487487,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/api/v1/connectors/status/a7190680-eb1e-4d34-a0d9-d118322c2de6/,1,0,4.464249999728054,4.464249999728054,4.464249999728054,4.464249999728054,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/a7bf1254-3f79-4a55-967f-9a6f669f5959/,1,0,6.750166998244822,6.750166998244822,6.750166998244822,6.750166998244822,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/a7db3f31-5e8f-4d53-a69c-784b859072d9/,1,0,5.849082983331755,5.849082983331755,5.849082983331755,5.849082983331755,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/a81d51ae-8ab1-406f-bc10-f627b30b4e23/,1,0,21.547832991927862,21.547832991927862,21.547832991927862,21.547832991927862,5178.0,0.0033709517814487487,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/api/v1/connectors/status/a8905b36-ba2c-4ed3-965c-2c4a669672c2/,1,0,8.996249991469085,8.996249991469085,8.996249991469085,8.996249991469085,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/a89bed73-088d-41b8-9f80-0119deeaf84a/,1,0,14.602333976654336,14.602333976654336,14.602333976654336,14.602333976654336,5178.0,0.0033709517814487487,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/a92d4fec-2e59-4cc6-b6bd-b315f3b966dc/,1,0,9.876041003735736,9.876041003735736,9.876041003735736,9.876041003735736,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/a950b859-7423-478c-bc98-f9cf025ec053/,1,0,3.8805830117780715,3.8805830117780715,3.8805830117780715,3.8805830117780715,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/a9b7cdec-aede-46cb-af20-1873151b6c9d/,1,0,6.955417018616572,6.955417018616572,6.955417018616572,6.955417018616572,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/a9eebddc-5b62-4c34-be78-dd74b8a61597/,1,0,5.575332994339988,5.575332994339988,5.575332994339988,5.575332994339988,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/aa744d7c-3cab-4880-9cf8-a3f3ecb9f23e/,1,0,19.38170799985528,19.38170799985528,19.38170799985528,19.38170799985528,5178.0,0.0033709517814487487,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/api/v1/connectors/status/aa8a1b74-d49e-4a63-9a68-737603e20ad6/,1,0,11.027375003322959,11.027375003322959,11.027375003322959,11.027375003322959,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/ab1f216b-53cb-4e2d-996e-a9ca18538eda/,1,0,5.755916994530708,5.755916994530708,5.755916994530708,5.755916994530708,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/ab72b947-c2e2-4b97-a61e-838c0e5fb095/,1,0,18.85512500302866,18.85512500302866,18.85512500302866,18.85512500302866,5178.0,0.0033709517814487487,0.0,19,19,19,19,19,19,19,19,19,19,19
GET,/api/v1/connectors/status/ab9965b4-e7fb-486b-b27d-268bbf95e1e1/,1,0,8.476916002109647,8.476916002109647,8.476916002109647,8.476916002109647,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/acb7589f-8f6f-45a2-900c-b42d43ff6bc4/,1,0,5.412583996076137,5.412583996076137,5.412583996076137,5.412583996076137,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/acf18db8-3640-41d9-8372-e25fda38c458/,1,0,6.443916994612664,6.443916994612664,6.443916994612664,6.443916994612664,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/ad974225-29b8-4dc6-9998-b56c4b0c76de/,1,0,10.14508298248984,10.14508298248984,10.14508298248984,10.14508298248984,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/adbb2e62-7c48-45d5-bbe1-abf34924ce1d/,1,0,7.976666005561128,7.976666005561128,7.976666005561128,7.976666005561128,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/ae2a1c85-a122-41f4-97b1-2e0d8b573a74/,1,0,8.670042006997392,8.670042006997392,8.670042006997392,8.670042006997392,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/ae8aa669-128b-4783-a81c-4d127b9813db/,1,0,7.002708007348701,7.002708007348701,7.002708007348701,7.002708007348701,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/aea7cad9-fdbf-4ee3-9557-5e61253dd2ee/,1,0,22.13354199193418,22.13354199193418,22.13354199193418,22.13354199193418,5178.0,0.0033709517814487487,0.0,22,22,22,22,22,22,22,22,22,22,22
GET,/api/v1/connectors/status/af266715-e62e-4ec0-bea2-a70c570c83ad/,1,0,3.9922499854583293,3.9922499854583293,3.9922499854583293,3.9922499854583293,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/af9ee8f2-2cdc-4e90-9bd7-ce6d0375a220/,1,0,12.773833994287997,12.773833994287997,12.773833994287997,12.773833994287997,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/afbf18f2-f0fe-451b-b49e-53779270fecf/,1,0,4.02254200889729,4.02254200889729,4.02254200889729,4.02254200889729,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/b033663a-f904-43a7-aa14-c60f465d4a8f/,1,0,4.852291021961719,4.852291021961719,4.852291021961719,4.852291021961719,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/b08f3749-eb06-4bfd-ba3a-791d86465f48/,1,0,16.031417006161064,16.031417006161064,16.031417006161064,16.031417006161064,5178.0,0.0033709517814487487,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/api/v1/connectors/status/b1069443-10b0-4e40-b346-a728fbddc8cb/,1,0,6.230541999684647,6.230541999684647,6.230541999684647,6.230541999684647,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/b10a2c06-b178-4103-a97c-6a92cade7cc6/,1,0,7.200958993053064,7.200958993053064,7.200958993053064,7.200958993053064,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b13108a1-c83c-4b38-a17b-a7aa1df5f872/,1,0,17.788166005630046,17.788166005630046,17.788166005630046,17.788166005630046,5178.0,0.0033709517814487487,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/api/v1/connectors/status/b14174bc-4226-41a9-af0d-72691b37b608/,1,0,4.87545900978148,4.87545900978148,4.87545900978148,4.87545900978148,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/b25b9076-de5f-4039-a1e1-2ba7f4897bce/,1,0,8.056916994974017,8.056916994974017,8.056916994974017,8.056916994974017,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/b2ccbdba-9e33-498f-b603-eb87c29a2803/,1,0,5.8684590039774776,5.8684590039774776,5.8684590039774776,5.8684590039774776,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/b2d65970-deab-4157-9ee0-bafe39587ccf/,1,0,6.056957994587719,6.056957994587719,6.056957994587719,6.056957994587719,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/b3365f64-6cc3-47bd-a001-a3880cce2f38/,1,0,7.049583975458518,7.049583975458518,7.049583975458518,7.049583975458518,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b374c420-8e80-4893-be3b-26fbc84176ac/,1,0,10.59424999402836,10.59424999402836,10.59424999402836,10.59424999402836,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/b44502b5-7c45-42a2-af9b-9ccfa0598292/,1,0,10.54320900584571,10.54320900584571,10.54320900584571,10.54320900584571,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/b44f9a0a-b393-42ef-a2f4-703c945de2b0/,1,0,8.54220800101757,8.54220800101757,8.54220800101757,8.54220800101757,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/b48133fb-51ee-4cf2-891e-12bb97c86ee2/,1,0,7.5579999829642475,7.5579999829642475,7.5579999829642475,7.5579999829642475,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/b48182c1-3556-4c5e-bf05-964c1b684dd9/,1,0,7.115166023140773,7.115166023140773,7.115166023140773,7.115166023140773,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b482f657-f1e2-4ee1-b252-e64e3aaff3eb/,1,0,4.302166984416544,4.302166984416544,4.302166984416544,4.302166984416544,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/b50d7d64-730b-4bb0-bcf5-85f45a6a29a3/,1,0,7.296124997083098,7.296124997083098,7.296124997083098,7.296124997083098,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b5b13fde-6026-4b90-bcc5-64563d37ae4c/,1,0,12.759875011397526,12.759875011397526,12.759875011397526,12.759875011397526,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/b5cd3ada-bdbe-44c4-9af0-59b549c7b02f/,1,0,3.946084005292505,3.946084005292505,3.946084005292505,3.946084005292505,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/b5f0ad59-a109-4154-abaa-85c3d1cc9ab7/,1,0,13.602999999420717,13.602999999420717,13.602999999420717,13.602999999420717,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/b60ef4c5-437e-4141-a8bd-6af85715dead/,1,0,7.8885410039220005,7.8885410039220005,7.8885410039220005,7.8885410039220005,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/b6195014-37e7-417c-9609-388763490212/,1,0,6.9759579782839864,6.9759579782839864,6.9759579782839864,6.9759579782839864,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b6a1eacf-b2e6-4705-afb5-4c330835af06/,1,0,9.79891698807478,9.79891698807478,9.79891698807478,9.79891698807478,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/b7ccca15-72ae-4a89-9cc5-0ece4f38df64/,1,0,3.7176669866312295,3.7176669866312295,3.7176669866312295,3.7176669866312295,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/b7d153e2-982d-4d64-a2da-f65cad13308c/,1,0,10.052625002572313,10.052625002572313,10.052625002572313,10.052625002572313,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/b897c935-eea9-4093-afd3-495abbd56493/,1,0,4.959624988259748,4.959624988259748,4.959624988259748,4.959624988259748,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/b8c531fe-58ba-49aa-932f-f6be2be81f91/,1,0,7.105541008058935,7.105541008058935,7.105541008058935,7.105541008058935,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/b956ac31-fc92-4675-aac9-1d60768d5327/,1,0,9.6057920018211,9.6057920018211,9.6057920018211,9.6057920018211,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/b98a5073-b77b-4184-9cc4-6faba75c3b76/,1,0,12.483500002417713,12.483500002417713,12.483500002417713,12.483500002417713,5178.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/b9c1e1b6-56f9-40bc-b83b-f555e6cc1547/,1,0,11.512208002386615,11.512208002386615,11.512208002386615,11.512208002386615,5178.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/b9d8feee-4d1c-4088-a0f0-417f9b580c71/,1,0,14.0982499870006,14.0982499870006,14.0982499870006,14.0982499870006,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/ba10a419-38e7-4c08-9ce9-2e92a35d1d6e/,1,0,8.600625005783513,8.600625005783513,8.600625005783513,8.600625005783513,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/ba62c52c-61a8-46e7-8ece-3156188b4126/,1,0,8.5801669920329,8.5801669920329,8.5801669920329,8.5801669920329,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/bb2d0925-ff50-4306-a121-3dd552f8f46a/,1,0,13.17504100734368,13.17504100734368,13.17504100734368,13.17504100734368,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/bb2f44b8-d1e7-48f5-8193-7bb5dee99e84/,1,0,3.9973749953787774,3.9973749953787774,3.9973749953787774,3.9973749953787774,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/bb734e4d-5821-4333-a2ee-517cc36a2fea/,1,0,13.800166983855888,13.800166983855888,13.800166983855888,13.800166983855888,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/bc1d1290-10cb-4abd-bd9b-408648cd0ecd/,1,0,8.968791022198275,8.968791022198275,8.968791022198275,8.968791022198275,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/bc42f1af-25fe-4f01-af5f-53c39e88fd6c/,1,0,12.893500010250136,12.893500010250136,12.893500010250136,12.893500010250136,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/bc8225ed-c495-438c-ba6e-3948dfc03e1e/,1,0,7.510124996770173,7.510124996770173,7.510124996770173,7.510124996770173,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/bca665c8-c39b-486b-9ba7-529838330662/,1,0,6.907792005222291,6.907792005222291,6.907792005222291,6.907792005222291,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/bca7b5e5-a26c-4d42-b16c-1484f65c769b/,1,0,7.918499992229044,7.918499992229044,7.918499992229044,7.918499992229044,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/bd39419a-495d-4898-9fa2-ee2a320b1380/,1,0,5.2172499999869615,5.2172499999869615,5.2172499999869615,5.2172499999869615,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/bd584292-fae8-47c4-9784-d4de75a66a8c/,1,0,7.44595899595879,7.44595899595879,7.44595899595879,7.44595899595879,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/bdaf700f-a98f-468b-a594-f84ccdb8d106/,1,0,11.429167003370821,11.429167003370821,11.429167003370821,11.429167003370821,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/bde19956-c54f-447a-ab14-6d49350255d5/,1,0,5.554457980906591,5.554457980906591,5.554457980906591,5.554457980906591,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/bdf95987-db44-4a06-b168-164a00df75fd/,1,0,4.718375013908371,4.718375013908371,4.718375013908371,4.718375013908371,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/be55d53b-186c-4636-a408-f2cf327fe09a/,1,0,8.062125009018928,8.062125009018928,8.062125009018928,8.062125009018928,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/be8b8060-ccf9-43a3-a0c2-a0d545c00d41/,1,0,5.670290993293747,5.670290993293747,5.670290993293747,5.670290993293747,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/be8ced97-65a1-4018-a14a-63af5d6ccf6a/,1,0,4.472125001484528,4.472125001484528,4.472125001484528,4.472125001484528,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/beb44c70-4008-491e-88d8-23ec14104d83/,1,0,8.157750009559095,8.157750009559095,8.157750009559095,8.157750009559095,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/beedc520-f69c-4a98-8992-be228a28e42c/,1,0,14.388624986167997,14.388624986167997,14.388624986167997,14.388624986167997,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/bfb917ea-a96e-4f07-bfdb-8d8ecdf26147/,1,0,4.260208021150902,4.260208021150902,4.260208021150902,4.260208021150902,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/c0440f48-8d7e-46f6-a728-bd8b4e111667/,1,0,5.4843339894432575,5.4843339894432575,5.4843339894432575,5.4843339894432575,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/c091999a-bf82-4e79-8ed8-b0cdf1d0afa1/,1,0,10.0321669888217,10.0321669888217,10.0321669888217,10.0321669888217,5178.0,0.0033709517814487487,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/api/v1/connectors/status/c0fd960b-4a91-4d70-b5c0-2b837147a24e/,1,0,8.875667001120746,8.875667001120746,8.875667001120746,8.875667001120746,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/c16564d2-8fda-49bb-93ae-6cfd3496e40d/,1,0,10.76175001799129,10.76175001799129,10.76175001799129,10.76175001799129,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/c1bdc955-e8b8-40b3-a466-5fad8bafaf6b/,1,0,4.068958020070568,4.068958020070568,4.068958020070568,4.068958020070568,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/c213111b-fe81-4217-82d1-9de6cd5ad225/,1,0,14.654999977210537,14.654999977210537,14.654999977210537,14.654999977210537,5178.0,0.0033709517814487487,0.0,15,15,15,15,15,15,15,15,15,15,15
GET,/api/v1/connectors/status/c25105cf-85ba-451f-a16a-a04573a6aff0/,1,0,8.28725000610575,8.28725000610575,8.28725000610575,8.28725000610575,5178.0,0.0033709517814487487,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/api/v1/connectors/status/c25552ad-e5d3-4a49-9fa2-efd6208ecbd3/,1,0,9.071415988728404,9.071415988728404,9.071415988728404,9.071415988728404,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/c2653aef-fde8-408d-bae9-6c8b2792c41b/,1,0,3.9117079868447036,3.9117079868447036,3.9117079868447036,3.9117079868447036,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/c295d369-2b3b-4847-ad9a-5a8b9a1c6e2b/,1,0,9.076791990082711,9.076791990082711,9.076791990082711,9.076791990082711,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/c2c77359-14dd-48a0-8711-0e94b11e22aa/,1,0,5.7935420190915465,5.7935420190915465,5.7935420190915465,5.7935420190915465,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/c2ca0f4e-0071-4def-a65e-9bc6c30106c4/,1,0,11.738083994714543,11.738083994714543,11.738083994714543,11.738083994714543,5178.0,0.0033709517814487487,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/api/v1/connectors/status/c2cc9970-11f2-4149-aa9d-60c75acbaaed/,1,0,6.081457977415994,6.081457977415994,6.081457977415994,6.081457977415994,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/c2ec93d0-0d28-440f-a44e-f256d77f37f4/,1,0,3.1723330030217767,3.1723330030217767,3.1723330030217767,3.1723330030217767,5178.0,0.0033709517814487487,0.0,3,3,3,3,3,3,3,3,3,3,3
GET,/api/v1/connectors/status/c315dbaa-ac7a-4921-8879-f5f1da1f2740/,1,0,6.117584009189159,6.117584009189159,6.117584009189159,6.117584009189159,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/c32beea8-4bc8-4401-8830-a196ea75cd46/,1,0,13.093832996673882,13.093832996673882,13.093832996673882,13.093832996673882,5178.0,0.0033709517814487487,0.0,13,13,13,13,13,13,13,13,13,13,13
GET,/api/v1/connectors/status/c34a8cdf-7a13-4fd0-a62b-25428d18e35e/,1,0,25.13995798653923,25.13995798653923,25.13995798653923,25.13995798653923,5178.0,0.0033709517814487487,0.0,25,25,25,25,25,25,25,25,25,25,25
GET,/api/v1/connectors/status/c3554fa9-493e-47b9-9eae-1d8442ebd726/,1,0,16.274417022941634,16.274417022941634,16.274417022941634,16.274417022941634,5178.0,0.0033709517814487487,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/api/v1/connectors/status/c3654ae0-a522-4a51-93d2-43711c2f666d/,1,0,5.7243750197812915,5.7243750197812915,5.7243750197812915,5.7243750197812915,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/c39e223c-f4b3-4424-8d49-bb402e43f6d3/,1,0,9.066875005373731,9.066875005373731,9.066875005373731,9.066875005373731,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/c410c285-3e24-49f2-b497-52456d66586d/,1,0,6.002290989272296,6.002290989272296,6.002290989272296,6.002290989272296,5178.0,0.0033709517814487487,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/api/v1/connectors/status/c413d010-efa7-440b-9d9d-a94cdd23cc7e/,1,0,7.224583008792251,7.224583008792251,7.224583008792251,7.224583008792251,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/c46b9861-404c-42e6-a400-3c4a1ff99966/,1,0,6.951124989427626,6.951124989427626,6.951124989427626,6.951124989427626,5178.0,0.0033709517814487487,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/api/v1/connectors/status/c47baf39-ff64-4841-a50a-193067fffec8/,1,0,10.829083999851719,10.829083999851719,10.829083999851719,10.829083999851719,5178.0,0.0033709517814487487,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/api/v1/connectors/status/c4844e87-2c80-4d65-80e0-fb968ae061b1/,1,0,8.965667017037049,8.965667017037049,8.965667017037049,8.965667017037049,5178.0,0.0033709517814487487,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/api/v1/connectors/status/c49480e0-dafc-4bb4-ae1b-02692d057947/,1,0,3.899291012203321,3.899291012203321,3.899291012203321,3.899291012203321,5178.0,0.0033709517814487487,0.0,4,4,4,4,4,4,4,4,4,4,4
GET,/api/v1/connectors/status/c54158ad-6d17-464b-80fe-047df0c4cbb3/,1,0,14.370916993357241,14.370916993357241,14.370916993357241,14.370916993357241,5178.0,0.0033709517814487487,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/api/v1/connectors/status/c5caee44-9f80-47fe-8fc9-0056384f0f95/,1,0,5.157792009413242,5.157792009413242,5.157792009413242,5.157792009413242,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/api/v1/connectors/status/c6154083-98a4-4256-a0d5-5a5534e99f7b/,1,0,4.948916001012549,4.948916001012549,4.948916001012549,4.948916001012549,5178.0,0.0033709517814487487,0.0,5,5,5,5,5,5,5,5,5,5,5
