Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1769058331,1000,,Aggregated,49.800000,49.800000,5900,10000,13000,14000,15000,17000,18000,20000,22000,24000,24000,3240,3240,5900.0,7097.078382388392,1.6159169899765402,23857.040749979205,83795.09845679012
1769058332,1000,,Aggregated,51.000000,51.000000,6300,11000,13000,14000,16000,17000,18000,20000,22000,34000,34000,3343,3343,6300.0,7366.658445065354,1.6159169899765402,33905.78362499946,85580.00538438528
1769058333,1000,,Aggregated,46.500000,46.500000,6500,11000,13000,14000,16000,17000,18000,20000,22000,34000,34000,3407,3407,6500.0,7510.6637920042285,1.6159169899765402,33905.78362499946,86714.51658350455
1769058334,1000,,Aggregated,51.300000,51.300000,7000,11000,13000,15000,17000,18000,18000,20000,22000,34000,34000,3480,3480,6900.0,7704.534524490606,1.6159169899765402,33905.78362499946,87831.88132183909
1769058335,1000,,Aggregated,52.900000,52.900000,7100,11000,13000,15000,17000,18000,18000,20000,22000,34000,34000,3509,3509,7100.0,7791.437257497642,1.6159169899765402,33905.78362499946,88270.83499572528
1769058336,1000,,Aggregated,53.900000,53.900000,7300,12000,13000,15000,17000,18000,19000,21000,35000,35000,35000,3557,3557,7300.0,7955.018292666879,1.6159169899765402,34864.66570899938,89049.52488051729
1769058337,1000,,Aggregated,54.200000,54.200000,7300,12000,14000,15000,17000,18000,19000,21000,35000,35000,35000,3589,3589,7300.0,8069.360612535814,1.6159169899765402,34878.44095900073,89516.43856227362
1769058338,1000,,Aggregated,54.400000,54.400000,7400,12000,14000,15000,18000,18000,19000,22000,35000,35000,35000,3635,3635,7400.0,8226.852965055517,1.6159169899765402,34878.44095900073,90150.6530949106
1769058339,1000,,Aggregated,55.800000,55.800000,7600,12000,14000,15000,18000,19000,19000,22000,35000,35000,35000,3674,3674,7500.0,8338.5815212131,1.6159169899765402,34878.44095900073,90743.2359825803
1769058340,1000,,Aggregated,55.400000,55.400000,7700,13000,15000,15000,18000,19000,19000,22000,35000,35000,35000,3715,3715,7700.0,8468.97538224005,1.6159169899765402,34878.44095900073,91352.79246298788
1769058341,1000,,Aggregated,57.000000,57.000000,8000,13000,15000,15000,18000,19000,19000,22000,35000,35000,35000,3761,3761,8000.0,8599.668002298533,1.6159169899765402,34878.44095900073,91904.5168838075
1769058342,1000,,Aggregated,52.700000,52.700000,8400,13000,15000,16000,18000,19000,19000,22000,35000,35000,35000,3838,3838,8400.0,8806.02144400849,1.6159169899765402,34878.44095900073,92989.30771235019
1769058343,1000,,Aggregated,54.500000,54.500000,8600,13000,15000,17000,19000,19000,19000,22000,35000,35000,35000,3894,3894,8600.0,8951.368554074092,1.6159169899765402,34878.44095900073,93713.84206471495
1769058344,1000,,Aggregated,51.200000,51.200000,8800,13000,15000,17000,19000,19000,19000,22000,35000,35000,35000,3925,3925,8800.0,9028.44131126843,1.6159169899765402,34878.44095900073,94126.60535031847
1769058345,1000,,Aggregated,49.300000,49.300000,8900,13000,15000,17000,19000,19000,19000,22000,35000,35000,35000,3951,3951,8900.0,9095.591101761982,1.6159169899765402,34878.44095900073,94430.88180207543
1769058346,1000,,Aggregated,48.700000,48.700000,9000,13000,15000,17000,19000,19000,19000,22000,35000,35000,35000,3993,3993,9000.0,9196.124506987067,1.6159169899765402,34878.44095900073,94973.04382669672
1769058347,1000,,Aggregated,44.200000,44.200000,9100,13000,15000,17000,19000,19000,19000,22000,35000,35000,35000,4020,4020,9100.0,9258.854766143877,1.6159169899765402,34878.44095900073,95315.59427860696
